LineId,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
32,Jan,30,18:24:28,fajar-server,kernel,[8396209.761731] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=137.226.113.26 DST=128.131.169.52 LEN=60 TOS=0x00 PREC=0x00 TTL=48 ID=1208 DF PROTO=TCP SPT=55676 DPT=443 WINDOW=29200 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8396209.761731', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '137.226.113.26', '128.131.169.52', '60', '48', '1208', '55676', '443', '29200', '0']"
33,Jan,30,18:24:32,fajar-server,kernel,[8396213.769505] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=137.226.113.26 DST=128.131.169.52 LEN=60 TOS=0x00 PREC=0x00 TTL=48 ID=1209 DF PROTO=TCP SPT=55676 DPT=443 WINDOW=29200 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8396213.769505', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '137.226.113.26', '128.131.169.52', '60', '48', '1209', '55676', '443', '29200', '0']"
34,Jan,30,18:28:34,fajar-server,kernel,[8396455.062471] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=137.226.113.26 DST=128.131.169.52 LEN=60 TOS=0x00 PREC=0x00 TTL=48 ID=19533 DF PROTO=TCP SPT=54162 DPT=443 WINDOW=29200 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8396455.062471', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '137.226.113.26', '128.131.169.52', '60', '48', '19533', '54162', '443', '29200', '0']"
35,Jan,30,18:28:35,fajar-server,kernel,[8396456.061688] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=137.226.113.26 DST=128.131.169.52 LEN=60 TOS=0x00 PREC=0x00 TTL=48 ID=19534 DF PROTO=TCP SPT=54162 DPT=443 WINDOW=29200 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8396456.061688', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '137.226.113.26', '128.131.169.52', '60', '48', '19534', '54162', '443', '29200', '0']"
36,Jan,30,18:28:37,fajar-server,kernel,[8396458.065624] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=137.226.113.26 DST=128.131.169.52 LEN=60 TOS=0x00 PREC=0x00 TTL=48 ID=19535 DF PROTO=TCP SPT=54162 DPT=443 WINDOW=29200 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8396458.065624', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '137.226.113.26', '128.131.169.52', '60', '48', '19535', '54162', '443', '29200', '0']"
37,Jan,30,18:28:37,fajar-server,kernel,[8396458.861373] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=137.226.113.27 DST=128.131.169.52 LEN=60 TOS=0x00 PREC=0x00 TTL=48 ID=29898 DF PROTO=TCP SPT=44522 DPT=443 WINDOW=29200 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8396458.861373', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '137.226.113.27', '128.131.169.52', '60', '48', '29898', '44522', '443', '29200', '0']"
38,Jan,30,18:28:38,fajar-server,kernel,[8396459.856997] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=137.226.113.27 DST=128.131.169.52 LEN=60 TOS=0x00 PREC=0x00 TTL=48 ID=29899 DF PROTO=TCP SPT=44522 DPT=443 WINDOW=29200 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8396459.856997', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '137.226.113.27', '128.131.169.52', '60', '48', '29899', '44522', '443', '29200', '0']"
39,Jan,30,18:28:40,fajar-server,kernel,[8396461.861028] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=137.226.113.27 DST=128.131.169.52 LEN=60 TOS=0x00 PREC=0x00 TTL=48 ID=29900 DF PROTO=TCP SPT=44522 DPT=443 WINDOW=29200 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8396461.861028', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '137.226.113.27', '128.131.169.52', '60', '48', '29900', '44522', '443', '29200', '0']"
40,Jan,30,18:28:41,fajar-server,kernel,[8396462.073520] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=137.226.113.26 DST=128.131.169.52 LEN=60 TOS=0x00 PREC=0x00 TTL=48 ID=19536 DF PROTO=TCP SPT=54162 DPT=443 WINDOW=29200 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8396462.073520', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '137.226.113.26', '128.131.169.52', '60', '48', '19536', '54162', '443', '29200', '0']"
41,Jan,30,18:28:44,fajar-server,kernel,[8396465.868845] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=137.226.113.27 DST=128.131.169.52 LEN=60 TOS=0x00 PREC=0x00 TTL=48 ID=29901 DF PROTO=TCP SPT=44522 DPT=443 WINDOW=29200 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8396465.868845', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '137.226.113.27', '128.131.169.52', '60', '48', '29901', '44522', '443', '29200', '0']"
42,Jan,30,18:28:48,fajar-server,kernel,[8396469.839468] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=157.55.39.27 DST=128.131.169.52 LEN=48 TOS=0x02 PREC=0x00 TTL=99 ID=8301 DF PROTO=TCP SPT=5247 DPT=443 WINDOW=8192 RES=0x00 CWR ECE SYN URGP=0,691600d7,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:ec:bd:1d:<*>:<*>:d4:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x02 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 CWR ECE SYN URGP=<*>,"['8396469.839468', '00', '50:56:84', '69:81', '08:00', '157.55.39.27', '128.131.169.52', '48', '99', '8301', '5247', '443', '8192', '0']"
43,Jan,30,18:28:51,fajar-server,kernel,[8396472.847182] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=157.55.39.27 DST=128.131.169.52 LEN=48 TOS=0x02 PREC=0x00 TTL=99 ID=8302 DF PROTO=TCP SPT=5247 DPT=443 WINDOW=8192 RES=0x00 CWR ECE SYN URGP=0,691600d7,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:ec:bd:1d:<*>:<*>:d4:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x02 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 CWR ECE SYN URGP=<*>,"['8396472.847182', '00', '50:56:84', '69:81', '08:00', '157.55.39.27', '128.131.169.52', '48', '99', '8302', '5247', '443', '8192', '0']"
44,Jan,30,18:28:57,fajar-server,kernel,[8396478.847949] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=157.55.39.27 DST=128.131.169.52 LEN=48 TOS=0x00 PREC=0x00 TTL=99 ID=8303 DF PROTO=TCP SPT=5247 DPT=443 WINDOW=8192 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8396478.847949', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '157.55.39.27', '128.131.169.52', '48', '99', '8303', '5247', '443', '8192', '0']"
45,Jan,30,18:35:38,fajar-server,kernel,[8396879.072666] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=157.55.39.27 DST=128.131.169.52 LEN=48 TOS=0x02 PREC=0x00 TTL=100 ID=7806 DF PROTO=TCP SPT=1274 DPT=443 WINDOW=8192 RES=0x00 CWR ECE SYN URGP=0,691600d7,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:ec:bd:1d:<*>:<*>:d4:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x02 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 CWR ECE SYN URGP=<*>,"['8396879.072666', '00', '50:56:84', '69:81', '08:00', '157.55.39.27', '128.131.169.52', '48', '100', '7806', '1274', '443', '8192', '0']"
46,Jan,30,18:35:41,fajar-server,kernel,[8396882.066133] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=157.55.39.27 DST=128.131.169.52 LEN=48 TOS=0x02 PREC=0x00 TTL=100 ID=7807 DF PROTO=TCP SPT=1274 DPT=443 WINDOW=8192 RES=0x00 CWR ECE SYN URGP=0,691600d7,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:ec:bd:1d:<*>:<*>:d4:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x02 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 CWR ECE SYN URGP=<*>,"['8396882.066133', '00', '50:56:84', '69:81', '08:00', '157.55.39.27', '128.131.169.52', '48', '100', '7807', '1274', '443', '8192', '0']"
47,Jan,30,18:35:47,fajar-server,kernel,[8396888.066287] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=157.55.39.27 DST=128.131.169.52 LEN=48 TOS=0x00 PREC=0x00 TTL=100 ID=7808 DF PROTO=TCP SPT=1274 DPT=443 WINDOW=8192 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8396888.066287', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '157.55.39.27', '128.131.169.52', '48', '100', '7808', '1274', '443', '8192', '0']"
48,Jan,30,18:37:47,fajar-server,kernel,[8397008.786257] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=5.101.0.209 DST=128.131.169.52 LEN=40 TOS=0x00 PREC=0x00 TTL=238 ID=27286 PROTO=TCP SPT=43245 DPT=443 WINDOW=1024 RES=0x00 SYN URGP=0,e2534081,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:ec:bd:1d:<*>:<*>:d4:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8397008.786257', '00', '50:56:84', '69:81', '08:00', '5.101.0.209', '128.131.169.52', '40', '238', '27286', '43245', '443', '1024', '0']"
49,Jan,30,18:42:50,fajar-server,kernel,[8397311.635081] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=137.226.113.34 DST=128.131.169.52 LEN=60 TOS=0x00 PREC=0x00 TTL=48 ID=11505 DF PROTO=TCP SPT=36294 DPT=443 WINDOW=42340 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8397311.635081', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '137.226.113.34', '128.131.169.52', '60', '48', '11505', '36294', '443', '42340', '0']"
50,Jan,30,18:42:51,fajar-server,kernel,[8397312.660193] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=137.226.113.34 DST=128.131.169.52 LEN=60 TOS=0x00 PREC=0x00 TTL=48 ID=11506 DF PROTO=TCP SPT=36294 DPT=443 WINDOW=42340 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8397312.660193', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '137.226.113.34', '128.131.169.52', '60', '48', '11506', '36294', '443', '42340', '0']"
51,Jan,30,18:42:53,fajar-server,kernel,[8397314.680778] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=137.226.113.34 DST=128.131.169.52 LEN=60 TOS=0x00 PREC=0x00 TTL=48 ID=11507 DF PROTO=TCP SPT=36294 DPT=443 WINDOW=42340 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8397314.680778', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '137.226.113.34', '128.131.169.52', '60', '48', '11507', '36294', '443', '42340', '0']"
52,Jan,30,18:42:57,fajar-server,kernel,[8397318.712081] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=137.226.113.34 DST=128.131.169.52 LEN=60 TOS=0x00 PREC=0x00 TTL=48 ID=11508 DF PROTO=TCP SPT=36294 DPT=443 WINDOW=42340 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8397318.712081', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '137.226.113.34', '128.131.169.52', '60', '48', '11508', '36294', '443', '42340', '0']"
53,Jan,30,19:04:44,fajar-server,kernel,[8398625.612933] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=157.55.39.27 DST=128.131.169.52 LEN=48 TOS=0x02 PREC=0x00 TTL=100 ID=22152 DF PROTO=TCP SPT=2690 DPT=443 WINDOW=8192 RES=0x00 CWR ECE SYN URGP=0,691600d7,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:ec:bd:1d:<*>:<*>:d4:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x02 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 CWR ECE SYN URGP=<*>,"['8398625.612933', '00', '50:56:84', '69:81', '08:00', '157.55.39.27', '128.131.169.52', '48', '100', '22152', '2690', '443', '8192', '0']"
54,Jan,30,19:04:47,fajar-server,kernel,[8398628.609808] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=157.55.39.27 DST=128.131.169.52 LEN=48 TOS=0x02 PREC=0x00 TTL=100 ID=22153 DF PROTO=TCP SPT=2690 DPT=443 WINDOW=8192 RES=0x00 CWR ECE SYN URGP=0,691600d7,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:ec:bd:1d:<*>:<*>:d4:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x02 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 CWR ECE SYN URGP=<*>,"['8398628.609808', '00', '50:56:84', '69:81', '08:00', '157.55.39.27', '128.131.169.52', '48', '100', '22153', '2690', '443', '8192', '0']"
55,Jan,30,19:04:53,fajar-server,kernel,[8398634.610359] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=157.55.39.27 DST=128.131.169.52 LEN=48 TOS=0x00 PREC=0x00 TTL=100 ID=22154 DF PROTO=TCP SPT=2690 DPT=443 WINDOW=8192 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8398634.610359', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '157.55.39.27', '128.131.169.52', '48', '100', '22154', '2690', '443', '8192', '0']"
56,Jan,30,19:05:05,fajar-server,kernel,[8398646.857429] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=40.77.167.189 DST=128.131.169.52 LEN=48 TOS=0x02 PREC=0x00 TTL=105 ID=18457 DF PROTO=TCP SPT=3780 DPT=443 WINDOW=8192 RES=0x00 CWR ECE SYN URGP=0,691600d7,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:ec:bd:1d:<*>:<*>:d4:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x02 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 CWR ECE SYN URGP=<*>,"['8398646.857429', '00', '50:56:84', '69:81', '08:00', '40.77.167.189', '128.131.169.52', '48', '105', '18457', '3780', '443', '8192', '0']"
57,Jan,30,19:05:08,fajar-server,kernel,[8398649.847697] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=40.77.167.189 DST=128.131.169.52 LEN=48 TOS=0x02 PREC=0x00 TTL=105 ID=18458 DF PROTO=TCP SPT=3780 DPT=443 WINDOW=8192 RES=0x00 CWR ECE SYN URGP=0,691600d7,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:ec:bd:1d:<*>:<*>:d4:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x02 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 CWR ECE SYN URGP=<*>,"['8398649.847697', '00', '50:56:84', '69:81', '08:00', '40.77.167.189', '128.131.169.52', '48', '105', '18458', '3780', '443', '8192', '0']"
58,Jan,30,19:05:14,fajar-server,kernel,[8398655.863510] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=40.77.167.189 DST=128.131.169.52 LEN=48 TOS=0x00 PREC=0x00 TTL=105 ID=18459 DF PROTO=TCP SPT=3780 DPT=443 WINDOW=8192 RES=0x00 SYN URGP=0,8045ca6d,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= <*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> DF PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8398655.863510', 'MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00', '40.77.167.189', '128.131.169.52', '48', '105', '18459', '3780', '443', '8192', '0']"
59,Jan,30,21:24:27,fajar-server,kernel,[8407008.509998] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:ec:bd:1d:69:81:d4:08:00 SRC=216.243.31.2 DST=128.131.169.52 LEN=40 TOS=0x00 PREC=0x00 TTL=238 ID=54321 PROTO=TCP SPT=37306 DPT=443 WINDOW=65535 RES=0x00 SYN URGP=0,e2534081,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:ec:bd:1d:<*>:<*>:d4:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> PROTO=TCP SPT=<*> DPT=<*> WINDOW=<*> RES=0x00 SYN URGP=<*>,"['8407008.509998', '00', '50:56:84', '69:81', '08:00', '216.243.31.2', '128.131.169.52', '40', '238', '54321', '37306', '443', '65535', '0']"
60,Jan,30,21:27:09,fajar-server,kernel,[8407169.589680] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:00:00:00:00:00:00:08:00 SRC=0.0.0.0 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=0 PROTO=2,41e742d2,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> PROTO=<*>,"['8407169.589680', '00', '50:56:84', '00', '00', '00', '00:00:00:08:00', '0.0.0.0', '224.0.0.1', '36', '1', '0', '2']"
61,Jan,30,21:27:16,fajar-server,kernel,[8407176.589636] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:00:00:00:00:00:00:08:00 SRC=0.0.0.0 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=0 PROTO=2,41e742d2,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> PROTO=<*>,"['8407176.589636', '00', '50:56:84', '00', '00', '00', '00:00:00:08:00', '0.0.0.0', '224.0.0.1', '36', '1', '0', '2']"
62,Jan,30,21:30:24,fajar-server,kernel,[8407364.589745] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:00:00:00:00:00:00:08:00 SRC=0.0.0.0 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=0 PROTO=2,41e742d2,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> PROTO=<*>,"['8407364.589745', '00', '50:56:84', '00', '00', '00', '00:00:00:08:00', '0.0.0.0', '224.0.0.1', '36', '1', '0', '2']"
63,Jan,30,21:30:25,fajar-server,kernel,[8407365.589798] [UFW BLOCK] IN=ens160 OUT= MAC=00:50:56:84:ef:d6:00:00:00:00:00:00:08:00 SRC=0.0.0.0 DST=224.0.0.1 LEN=36 TOS=0x00 PREC=0x00 TTL=1 ID=0 PROTO=2,41e742d2,[<*>.<*>] [UFW BLOCK] IN=ens160 OUT= MAC=<*>:<*>:<*>:<*>:ef:d6:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*> SRC=<*> DST=<*> LEN=<*> TOS=0x00 PREC=0x00 TTL=<*> ID=<*> PROTO=<*>,"['8407365.589798', '00', '50:56:84', '00', '00', '00', '00:00:00:08:00', '0.0.0.0', '224.0.0.1', '36', '1', '0', '2']"
